Point Num.,Point Desc.,X,Y,Target Ht.,Max Ht.,Exceeds By,Layer
19594,GFPLr,23.968,14.7295,9.61546,0.0,9.61546,0,
19594,GFPLr,23.968,14.7295,9.61546,0.0,9.61546,0,
19593,cMDDi,17.9597,16.8579,6.73203,0.0,6.73203,0,
19592,TEbKk,22.423,13.9457,2.73193,0.0,2.73193,0,
19592,TEbKk,22.423,13.9457,2.73193,0.0,2.73193,0,
19591,lzEJd,24.062,12.6351,14.3013,0.0,14.3013,0,
19591,lzEJd,24.062,12.6351,14.3013,0.0,14.3013,0,
19590,alnAa,17.6888,17.6412,12.6427,0.0,12.6427,0,
19589,YnDQh,21.7317,13.285,14.6314,0.0,14.6314,0,
19588,pzJgc,19.595,12.6548,9.88689,0.0,9.88689,0,
19587,iZgrM,21.7657,17.0118,3.98318,0.0,3.98318,0,
19587,iZgrM,21.7657,17.0118,3.98318,0.0,3.98318,0,
19586,xxoRm,19.5959,16.5622,1.89341,0.0,1.89341,0,
19585,zBaIs,20.8982,15.9597,18.6232,0.0,18.6232,0,
19584,IaCGb,23.8157,15.1133,12.4262,0.0,12.4262,0,
19584,IaCGb,23.8157,15.1133,12.4262,0.0,12.4262,0,
19583,NPTuL,24.6689,16.5558,16.6285,0.0,16.6285,0,
19583,NPTuL,24.6689,16.5558,16.6285,0.0,16.6285,0,
19579,IgsaB,21.3393,13.7516,1.67687,0.0,1.67687,0,
19578,uVKbu,23.8457,14.1052,14.6185,0.0,14.6185,0,
19578,uVKbu,23.8457,14.1052,14.6185,0.0,14.6185,0,
19576,tTyaq,23.6378,15.724,14.2393,0.0,14.2393,0,
19576,tTyaq,23.6378,15.724,14.2393,0.0,14.2393,0,
19574,XZJmO,19.8137,14.1973,11.5535,0.0,11.5535,0,
19573,ZZVCa,21.4721,15.9682,16.0716,0.0,16.0716,0,
19572,pFPAe,22.8067,13.8688,18.7638,0.0,18.7638,0,
19572,pFPAe,22.8067,13.8688,18.7638,0.0,18.7638,0,
19569,ilKeG,21.397,17.5217,9.24349,0.0,9.24349,0,
19568,fBNtk,18.9576,12.7292,15.9829,0.0,15.9829,0,
19567,ooMyG,24.0249,17.8005,15.8989,0.0,15.8989,0,
19567,ooMyG,24.0249,17.8005,15.8989,0.0,15.8989,0,
19566,DlHJv,25.7815,17.9569,16.0901,0.0,16.0901,0,
19566,DlHJv,25.7815,17.9569,16.0901,0.0,16.0901,0,
19565,lOWBX,20.5589,13.6975,11.5001,0.0,11.5001,0,
19564,oKIHu,21.8264,13.6207,6.29307,0.0,6.29307,0,
19562,chuhu,22.6591,12.346,16.344,0.0,16.344,0,
19562,chuhu,22.6591,12.346,16.344,0.0,16.344,0,
19559,xbEYE,21.2264,12.4034,1.3872,0.0,1.3872,0,
19558,YDHlN,19.9817,13.0817,16.7968,0.0,16.7968,0,
19557,Aukku,20.6966,13.5467,13.6751,0.0,13.6751,0,
19555,LaJbF,20.8878,14.6643,8.71206,0.0,8.71206,0,
19552,JGJnQ,20.6074,17.4611,16.0079,0.0,16.0079,0,
19551,wKKVn,23.8788,12.5168,2.44823,0.0,2.44823,0,
19551,wKKVn,23.8788,12.5168,2.44823,0.0,2.44823,0,
19550,IzPQQ,23.7054,14.6585,16.1566,0.0,16.1566,0,
19550,IzPQQ,23.7054,14.6585,16.1566,0.0,16.1566,0,
19549,JsOar,23.3454,17.6529,9.19036,0.0,9.19036,0,
19549,JsOar,23.3454,17.6529,9.19036,0.0,9.19036,0,
19548,rmJqg,21.0396,14.7333,18.2701,0.0,18.2701,0,
19547,kjbqi,24.2873,15.8246,16.4162,0.0,16.4162,0,
19547,kjbqi,24.2873,15.8246,16.4162,0.0,16.4162,0,
19546,izjpg,16.0074,16.5444,19.1426,0.0,19.1426,0,
19543,JhOmc,25.3544,12.3426,10.3545,0.0,10.3545,0,
19543,JhOmc,25.3544,12.3426,10.3545,0.0,10.3545,0,
19540,cbsxF,19.8013,17.9052,13.843,0.0,13.843,0,
19540,cbsxF,19.8013,17.9052,13.843,0.0,13.843,0,
19538,OHBlD,22.3436,12.7477,12.0358,0.0,12.0358,0,
19538,OHBlD,22.3436,12.7477,12.0358,0.0,12.0358,0,
19537,lLWIa,20.7514,12.7903,17.2234,0.0,17.2234,0,
19536,rirSK,20.1065,16.9624,12.915,0.0,12.915,0,
19534,gWgOo,23.1023,13.3553,12.6003,0.0,12.6003,0,
19534,gWgOo,23.1023,13.3553,12.6003,0.0,12.6003,0,
19533,cTYIo,25.7446,16.0996,0.400611,0.0,0.400611,0,
19533,cTYIo,25.7446,16.0996,0.400611,0.0,0.400611,0,
19531,PfPtb,23.0738,17.5565,12.9128,0.0,12.9128,0,
19531,PfPtb,23.0738,17.5565,12.9128,0.0,12.9128,0,
19529,AwMBW,20.3251,17.7216,13.9328,0.0,13.9328,0,
19526,vSOyD,20.5094,16.9952,9.343,0.0,9.343,0,
19524,VTAUC,16.4671,17.0019,1.45656,0.0,1.45656,0,
19523,tOVGd,22.5219,13.8048,9.54457,0.0,9.54457,0,
19523,tOVGd,22.5219,13.8048,9.54457,0.0,9.54457,0,
19522,awubu,23.3276,16.6058,19.4996,0.0,19.4996,0,
19521,HQyFI,22.0315,14.1348,2.96867,0.0,2.96867,0,
19520,yQEMd,20.1927,12.5119,0.209557,0.0,0.209557,0,
19518,GhRUz,19.9849,12.6119,4.27798,0.0,4.27798,0,
19513,JgvDM,25.4075,16.0311,7.90835,0.0,7.90835,0,
19513,JgvDM,25.4075,16.0311,7.90835,0.0,7.90835,0,
19512,aOeKu,18.6622,13.0543,3.97632,0.0,3.97632,0,
19510,SfFTJ,23.5741,17.8995,1.36874,0.0,1.36874,0,
19510,SfFTJ,23.5741,17.8995,1.36874,0.0,1.36874,0,
19504,vvhki,25.0133,13.754,10.0201,0.0,10.0201,0,
19504,vvhki,25.0133,13.754,10.0201,0.0,10.0201,0,
19502,oJORP,22.1001,14.5738,1.81825,0.0,1.81825,0,
19500,BlVCj,15.2324,17.0236,14.5135,0.0,14.5135,0,
19498,fKrNM,21.0773,17.4044,3.74384,0.0,3.74384,0,
19497,bNgMx,16.6978,17.2787,3.98272,0.0,3.98272,0,
19496,JIjIm,22.8919,12.9328,10.7866,0.0,10.7866,0,
19496,JIjIm,22.8919,12.9328,10.7866,0.0,10.7866,0,
19493,jODZf,21.936,13.1658,10.7296,0.0,10.7296,0,
19493,jODZf,21.936,13.1658,10.7296,0.0,10.7296,0,
19491,KjSPq,25.0274,17.6661,4.08031,0.0,4.08031,0,
19491,KjSPq,25.0274,17.6661,4.08031,0.0,4.08031,0,
19486,oQXpQ,18.9161,13.2606,15.9624,0.0,15.9624,0,
19485,jTHnX,23.2116,13.3583,13.2588,0.0,13.2588,0,
19485,jTHnX,23.2116,13.3583,13.2588,0.0,13.2588,0,
19483,nenOp,15.8217,17.6682,12.4924,0.0,12.4924,0,
19482,YEfRE,25.5831,14.1147,5.32446,0.0,5.32446,0,
19482,YEfRE,25.5831,14.1147,5.32446,0.0,5.32446,0,
19482,YEfRE,25.5831,14.1147,5.32446,0.0,5.32446,0,
19479,exsIA,21.3031,14.8239,8.49215,0.0,8.49215,0,
19478,FFzdR,21.7746,12.3777,15.7726,0.0,15.7726,0,
19478,FFzdR,21.7746,12.3777,15.7726,0.0,15.7726,0,
19477,akSIG,19.5785,17.0831,4.40899,0.0,4.40899,0,
19476,SVWXH,16.1111,16.5105,4.16899,0.0,4.16899,0,
19475,aJrEH,19.4895,17.6841,4.17306,0.0,4.17306,0,
19475,aJrEH,19.4895,17.6841,4.17306,0.0,4.17306,0,
19474,frZGh,23.1301,17.3352,17.1346,0.0,17.1346,0,
19474,frZGh,23.1301,17.3352,17.1346,0.0,17.1346,0,
19473,YvXwC,22.3807,16.3203,12.982,0.0,12.982,0,
19472,dLHtu,22.7609,17.0298,2.95274,0.0,2.95274,0,
19472,dLHtu,22.7609,17.0298,2.95274,0.0,2.95274,0,
19469,FLoPZ,23.9212,16.7697,18.5013,0.0,18.5013,0,
19468,FpKHp,25.6631,17.6133,13.7015,0.0,13.7015,0,
19468,FpKHp,25.6631,17.6133,13.7015,0.0,13.7015,0,
19466,BVCmN,16.6136,17.7888,9.68587,0.0,9.68587,0,
19465,IHLrh,24.7811,16.0457,4.88542,0.0,4.88542,0,
19465,IHLrh,24.7811,16.0457,4.88542,0.0,4.88542,0,
19462,SxcMJ,18.8685,17.2269,18.1464,0.0,18.1464,0,
19460,BPFqp,17.9727,16.5387,2.3525,0.0,2.3525,0,
19459,UyMHK,21.2777,12.7091,5.57741,0.0,5.57741,0,
19456,fdhxM,24.4746,12.467,6.62734,0.0,6.62734,0,
19456,fdhxM,24.4746,12.467,6.62734,0.0,6.62734,0,
19455,HYskJ,19.4912,13.2592,1.77423,0.0,1.77423,0,
19453,kXWcZ,21.038,14.1325,10.0565,0.0,10.0565,0,
19451,PvINR,18.5242,17.1928,16.1561,0.0,16.1561,0,
19450,Toetn,22.7492,17.2341,13.1999,0.0,13.1999,0,
19450,Toetn,22.7492,17.2341,13.1999,0.0,13.1999,0,
19449,oebrj,19.8985,14.986,2.70316,0.0,2.70316,0,
19448,zYgwB,25.058,13.2636,10.3281,0.0,10.3281,0,
19448,zYgwB,25.058,13.2636,10.3281,0.0,10.3281,0,
19448,zYgwB,25.058,13.2636,10.3281,0.0,10.3281,0,
19447,Msjim,23.9934,13.9099,3.8814,0.0,3.8814,0,
19447,Msjim,23.9934,13.9099,3.8814,0.0,3.8814,0,
19445,TQbWq,25.3884,15.4593,14.8087,0.0,14.8087,0,
19445,TQbWq,25.3884,15.4593,14.8087,0.0,14.8087,0,
19444,NYSlz,21.6984,12.1177,17.5725,0.0,17.5725,0,
19443,WtLlx,22.0423,16.0813,19.802,0.0,19.802,0,
19442,tlNrM,24.0974,13.9788,12.4143,0.0,12.4143,0,
19442,tlNrM,24.0974,13.9788,12.4143,0.0,12.4143,0,
19441,MxEjE,23.7436,13.6886,11.9486,0.0,11.9486,0,
19441,MxEjE,23.7436,13.6886,11.9486,0.0,11.9486,0,
19440,eczIK,21.2025,16.9762,8.16487,0.0,8.16487,0,
19440,eczIK,21.2025,16.9762,8.16487,0.0,8.16487,0,
19438,TLXLS,19.5221,17.3134,8.26537,0.0,8.26537,0,
19436,vOqDZ,25.5848,13.8374,19.7263,0.0,19.7263,0,
19436,vOqDZ,25.5848,13.8374,19.7263,0.0,19.7263,0,
19436,vOqDZ,25.5848,13.8374,19.7263,0.0,19.7263,0,
19435,wfjdS,20.8799,15.3593,5.06469,0.0,5.06469,0,
19434,AfiEd,24.673,12.6704,17.7382,0.0,17.7382,0,
19434,AfiEd,24.673,12.6704,17.7382,0.0,17.7382,0,
19434,AfiEd,24.673,12.6704,17.7382,0.0,17.7382,0,
19433,DYAdS,19.1127,12.7346,11.2278,0.0,11.2278,0,
19431,jmSVO,15.9761,17.3121,19.6059,0.0,19.6059,0,
19430,NnNfJ,22.5968,16.3629,0.906555,0.0,0.906555,0,
19429,AXojT,18.6723,16.8214,12.012,0.0,12.012,0,
19428,mqrQR,21.0362,17.6354,6.35848,0.0,6.35848,0,
19426,nbGFT,23.0194,13.6393,9.24896,0.0,9.24896,0,
19426,nbGFT,23.0194,13.6393,9.24896,0.0,9.24896,0,
19425,MaXDF,21.7347,14.4368,11.3479,0.0,11.3479,0,
19424,BHOqx,19.616,13.66,3.06723,0.0,3.06723,0,
19423,pZmVA,18.1748,16.5698,9.75955,0.0,9.75955,0,
19421,eQdcY,23.9116,12.0183,10.6061,0.0,10.6061,0,
19420,JQHwB,20.9611,12.9696,13.8529,0.0,13.8529,0,
19419,imDHY,17.4941,17.5141,6.0028,0.0,6.0028,0,
19418,etXqu,15.8003,17.5541,15.1481,0.0,15.1481,0,
19416,IkcHL,19.4725,13.9293,19.1534,0.0,19.1534,0,
19414,fBLJV,22.3203,15.869,10.4701,0.0,10.4701,0,
19413,HMfMQ,25.6852,12.6817,13.9235,0.0,13.9235,0,
19413,HMfMQ,25.6852,12.6817,13.9235,0.0,13.9235,0,
19413,HMfMQ,25.6852,12.6817,13.9235,0.0,13.9235,0,
19411,yLtFc,24.0075,12.3377,0.249734,0.0,0.249734,0,
19410,Hjuxf,23.7026,13.6314,8.86819,0.0,8.86819,0,
19410,Hjuxf,23.7026,13.6314,8.86819,0.0,8.86819,0,
19407,FqzIl,24.984,15.1297,7.80737,0.0,7.80737,0,
19407,FqzIl,24.984,15.1297,7.80737,0.0,7.80737,0,
19402,jqgPp,20.76,17.7768,16.7519,0.0,16.7519,0,
19402,jqgPp,20.76,17.7768,16.7519,0.0,16.7519,0,
19401,HwKWm,19.2596,13.1742,13.9636,0.0,13.9636,0,
19398,hSAlQ,25.915,16.0805,7.20384,0.0,7.20384,0,
19398,hSAlQ,25.915,16.0805,7.20384,0.0,7.20384,0,
19393,WyGSn,24.5685,17.8522,7.35831,0.0,7.35831,0,
19393,WyGSn,24.5685,17.8522,7.35831,0.0,7.35831,0,
19390,fvbjD,16.7307,17.5616,16.5219,0.0,16.5219,0,
19388,qvLhq,16.469,17.6111,12.2211,0.0,12.2211,0,
19387,rdIKo,22.2726,12.8808,17.0432,0.0,17.0432,0,
19387,rdIKo,22.2726,12.8808,17.0432,0.0,17.0432,0,
19386,nuiLo,16.5551,17.8413,6.62387,0.0,6.62387,0,
19385,awoXw,21.3035,15.9621,12.4633,0.0,12.4633,0,
19384,uugVn,25.5087,12.6668,1.83338,0.0,1.83338,0,
19384,uugVn,25.5087,12.6668,1.83338,0.0,1.83338,0,
19384,uugVn,25.5087,12.6668,1.83338,0.0,1.83338,0,
19383,zHWka,19.3423,12.4509,9.00133,0.0,9.00133,0,
19381,ZsSHi,25.8944,14.9749,4.80899,0.0,4.80899,0,
19381,ZsSHi,25.8944,14.9749,4.80899,0.0,4.80899,0,
19380,xjwwR,25.7727,16.3655,3.62998,0.0,3.62998,0,
19380,xjwwR,25.7727,16.3655,3.62998,0.0,3.62998,0,
19379,DEfVd,20.8941,15.1996,11.2204,0.0,11.2204,0,
19378,SYKlp,25.1928,12.1166,6.75621,0.0,6.75621,0,
19378,SYKlp,25.1928,12.1166,6.75621,0.0,6.75621,0,
19377,xqNSe,25.745,12.6375,15.5986,0.0,15.5986,0,
19377,xqNSe,25.745,12.6375,15.5986,0.0,15.5986,0,
19377,xqNSe,25.745,12.6375,15.5986,0.0,15.5986,0,
19370,WVEuj,19.4532,17.7965,10.1762,0.0,10.1762,0,
19370,WVEuj,19.4532,17.7965,10.1762,0.0,10.1762,0,
19369,aOEWT,14.7426,16.2003,4.82513,0.0,4.82513,0,
19368,BocVB,19.7318,13.1196,15.9325,0.0,15.9325,0,
19367,cAqIA,20.0941,14.9939,7.12537,0.0,7.12537,0,
19366,klNzQ,21.1866,17.048,15.6218,0.0,15.6218,0,
19363,LQTrf,25.4519,17.2292,8.5993,0.0,8.5993,0,
19363,LQTrf,25.4519,17.2292,8.5993,0.0,8.5993,0,
19362,sxLSA,21.654,16.0137,10.3672,0.0,10.3672,0,
19361,WxZca,21.2244,15.8592,12.7745,0.0,12.7745,0,
19360,fianz,25.4397,15.1082,1.68495,0.0,1.68495,0,
19360,fianz,25.4397,15.1082,1.68495,0.0,1.68495,0,
19358,uSuVM,16.3022,16.9974,15.8456,0.0,15.8456,0,
19355,LJMke,24.0005,13.7014,17.2698,0.0,17.2698,0,
19355,LJMke,24.0005,13.7014,17.2698,0.0,17.2698,0,
19354,obtUx,16.4424,17.9664,5.47432,0.0,5.47432,0,
19353,DQycS,20.3926,17.5835,8.37293,0.0,8.37293,0,
19352,FiemT,21.8484,16.4931,2.50737,0.0,2.50737,0,
19351,nHRnx,25.3221,12.7035,11.0991,0.0,11.0991,0,
19351,nHRnx,25.3221,12.7035,11.0991,0.0,11.0991,0,
19351,nHRnx,25.3221,12.7035,11.0991,0.0,11.0991,0,
19348,ttYby,24.8634,15.4643,19.4797,0.0,19.4797,0,
19348,ttYby,24.8634,15.4643,19.4797,0.0,19.4797,0,
19345,FfGFo,21.7014,14.4753,11.0981,0.0,11.0981,0,
19344,WlvBp,25.0372,13.038,8.63388,0.0,8.63388,0,
19344,WlvBp,25.0372,13.038,8.63388,0.0,8.63388,0,
19344,WlvBp,25.0372,13.038,8.63388,0.0,8.63388,0,
19343,TZDff,19.0777,17.3956,3.52533,0.0,3.52533,0,
19342,TkNDt,21.3217,16.1724,4.91682,0.0,4.91682,0,
19340,JhIkH,18.8284,16.9793,19.5732,0.0,19.5732,0,
19338,TEklB,22.3375,15.3043,2.50921,0.0,2.50921,0,
19337,UFDnr,20.0765,14.2732,18.6007,0.0,18.6007,0,
19336,CbkfT,21.058,15.9985,15.2707,0.0,15.2707,0,
19334,JoiKA,16.2393,16.8683,9.92157,0.0,9.92157,0,
19333,tBQMi,20.0157,14.9119,9.33514,0.0,9.33514,0,
19332,Pnxqj,24.5641,17.4993,4.91616,0.0,4.91616,0,
19332,Pnxqj,24.5641,17.4993,4.91616,0.0,4.91616,0,
19331,PxSnO,24.0261,14.655,11.2895,0.0,11.2895,0,
19331,PxSnO,24.0261,14.655,11.2895,0.0,11.2895,0,
19330,irypg,15.6072,17.5534,18.5501,0.0,18.5501,0,
19329,wHWsp,18.1044,16.4464,18.2944,0.0,18.2944,0,
19327,sMoJT,25.3574,17.8127,9.99361,0.0,9.99361,0,
19327,sMoJT,25.3574,17.8127,9.99361,0.0,9.99361,0,
19326,TsaSb,21.4857,12.2685,7.42425,0.0,7.42425,0,
19326,TsaSb,21.4857,12.2685,7.42425,0.0,7.42425,0,
19325,JTeqz,25.8557,15.599,11.8905,0.0,11.8905,0,
19325,JTeqz,25.8557,15.599,11.8905,0.0,11.8905,0,
19322,DAWkX,25.6869,16.7398,5.82003,0.0,5.82003,0,
19322,DAWkX,25.6869,16.7398,5.82003,0.0,5.82003,0,
19321,BxxpY,22.8429,15.646,16.9289,0.0,16.9289,0,
19320,QEaAT,21.278,12.8102,1.85786,0.0,1.85786,0,
19319,jWZKu,16.9816,16.9407,19.0531,0.0,19.0531,0,
19318,TnBBT,20.2054,17.5316,6.43468,0.0,6.43468,0,
19317,mqlaT,22.1213,17.9072,12.4189,0.0,12.4189,0,
19317,mqlaT,22.1213,17.9072,12.4189,0.0,12.4189,0,
19317,mqlaT,22.1213,17.9072,12.4189,0.0,12.4189,0,
19316,URPYU,19.1381,12.9923,12.6355,0.0,12.6355,0,
19315,vODYF,22.9972,13.1948,6.05386,0.0,6.05386,0,
19315,vODYF,22.9972,13.1948,6.05386,0.0,6.05386,0,
19313,kaiSx,21.0604,14.4658,19.3148,0.0,19.3148,0,
19312,hYygb,21.1404,17.3854,17.1501,0.0,17.1501,0,
19310,BkpHF,23.4084,15.8367,10.5622,0.0,10.5622,0,
19309,XyWdX,22.3395,12.2591,7.0598,0.0,7.0598,0,
19309,XyWdX,22.3395,12.2591,7.0598,0.0,7.0598,0,
19306,mtSKI,24.6884,14.5612,18.5393,0.0,18.5393,0,
19306,mtSKI,24.6884,14.5612,18.5393,0.0,18.5393,0,
19305,xUNRL,23.9917,16.4511,11.1808,0.0,11.1808,0,
19305,xUNRL,23.9917,16.4511,11.1808,0.0,11.1808,0,
19302,HqTkb,23.9701,12.5828,1.76671,0.0,1.76671,0,
19302,HqTkb,23.9701,12.5828,1.76671,0.0,1.76671,0,
19301,PFrSE,22.2123,16.3877,2.4844,0.0,2.4844,0,
19298,FNULS,18.5944,16.6329,7.40451,0.0,7.40451,0,
19297,KHYuh,17.0444,16.4265,6.8569,0.0,6.8569,0,
19296,NfaBe,16.8911,16.7293,1.49108,0.0,1.49108,0,
19295,eqHGl,20.6245,13.5601,10.1505,0.0,10.1505,0,
19294,aPQaG,22.6761,16.1917,2.37447,0.0,2.37447,0,
19293,enSwb,22.8009,15.2259,11.1018,0.0,11.1018,0,
19292,sJaee,17.3257,17.5526,5.05305,0.0,5.05305,0,
19291,GNgfV,21.1616,14.2354,17.8571,0.0,17.8571,0,
19289,fTkTr,23.8743,17.6482,18.8205,0.0,18.8205,0,
19289,fTkTr,23.8743,17.6482,18.8205,0.0,18.8205,0,
19287,aaFUb,21.9867,13.6097,18.5953,0.0,18.5953,0,
19286,hmzuV,25.4913,13.3747,19.4829,0.0,19.4829,0,
19286,hmzuV,25.4913,13.3747,19.4829,0.0,19.4829,0,
19286,hmzuV,25.4913,13.3747,19.4829,0.0,19.4829,0,
19285,AxEBJ,15.0987,16.8344,18.809,0.0,18.809,0,
19284,vKbUS,19.9052,12.6238,17.1668,0.0,17.1668,0,
19282,lfRQQ,16.6054,17.9351,1.09232,0.0,1.09232,0,
19280,EYPGe,21.7892,14.4099,3.34019,0.0,3.34019,0,
19278,gHqWJ,20.1609,14.6476,7.40417,0.0,7.40417,0,
19277,sLeuZ,21.4416,17.7098,17.9687,0.0,17.9687,0,
19275,PVfvK,21.6781,14.8458,7.06559,0.0,7.06559,0,
19273,rNejs,22.1773,14.317,15.6025,0.0,15.6025,0,
19270,aFjEs,24.1346,14.2144,8.07495,0.0,8.07495,0,
19270,aFjEs,24.1346,14.2144,8.07495,0.0,8.07495,0,
19269,wdDoY,22.3573,15.2608,18.937,0.0,18.937,0,
19268,SsTuw,17.4951,17.6275,5.16778,0.0,5.16778,0,
19265,ogPRK,23.0828,17.5229,0.981936,0.0,0.981936,0,
19265,ogPRK,23.0828,17.5229,0.981936,0.0,0.981936,0,
19264,yFeRO,16.385,16.2806,16.796,0.0,16.796,0,
19263,vIjPU,24.6765,12.1339,6.63866,0.0,6.63866,0,
19263,vIjPU,24.6765,12.1339,6.63866,0.0,6.63866,0,
19262,bFUgl,14.8438,16.1389,2.88949,0.0,2.88949,0,
19260,ymtps,15.998,17.7582,5.8325,0.0,5.8325,0,
19259,AvctP,19.4601,12.7585,14.8092,0.0,14.8092,0,
19258,sBNTI,18.0266,17.1761,12.1487,0.0,12.1487,0,
19257,SeBYO,20.131,13.8145,2.1855,0.0,2.1855,0,
19255,Cwdpd,16.5775,16.4741,7.61295,0.0,7.61295,0,
19253,roNuW,19.4328,12.1604,14.907,0.0,14.907,0,
19252,AdEpa,25.871,14.5776,9.33159,0.0,9.33159,0,
19252,AdEpa,25.871,14.5776,9.33159,0.0,9.33159,0,
19252,AdEpa,25.871,14.5776,9.33159,0.0,9.33159,0,
19250,csBgd,15.8525,16.2438,15.5023,0.0,15.5023,0,
19248,TSCja,21.5594,15.3459,18.7611,0.0,18.7611,0,
19246,peseH,25.8266,17.4379,16.3446,0.0,16.3446,0,
19246,peseH,25.8266,17.4379,16.3446,0.0,16.3446,0,
19245,mYfjH,25.9179,13.381,12.605,0.0,12.605,0,
19245,mYfjH,25.9179,13.381,12.605,0.0,12.605,0,
19245,mYfjH,25.9179,13.381,12.605,0.0,12.605,0,
19241,cqbDC,24.3831,16.6812,9.13013,0.0,9.13013,0,
19241,cqbDC,24.3831,16.6812,9.13013,0.0,9.13013,0,
19239,WnSNV,23.2768,15.9919,2.37173,0.0,2.37173,0,
19237,sJAnw,25.6988,15.8932,10.8848,0.0,10.8848,0,
19237,sJAnw,25.6988,15.8932,10.8848,0.0,10.8848,0,
19235,DGoRZ,23.4322,14.8381,9.86603,0.0,9.86603,0,
19235,DGoRZ,23.4322,14.8381,9.86603,0.0,9.86603,0,
19233,AhiuV,19.5328,17.0332,5.5742,0.0,5.5742,0,
19232,zoXwD,20.486,16.9416,18.7233,0.0,18.7233,0,
19228,tbmEI,21.5684,13.464,17.6937,0.0,17.6937,0,
19227,CMLSR,21.0625,15.6004,6.40928,0.0,6.40928,0,
19226,nozkX,21.2544,12.1519,10.7051,0.0,10.7051,0,
19226,nozkX,21.2544,12.1519,10.7051,0.0,10.7051,0,
19225,xBzqf,16.8843,17.3076,5.23221,0.0,5.23221,0,
19221,EDtQQ,21.175,13.5465,12.1801,0.0,12.1801,0,
19220,ilXdZ,19.1583,17.0281,11.1157,0.0,11.1157,0,
19216,RXrFP,20.1379,14.1457,14.832,0.0,14.832,0,
19213,dbDZc,15.4251,16.3072,0.271648,0.0,0.271648,0,
19210,lVWci,25.8282,16.808,9.03769,0.0,9.03769,0,
19206,laFqq,23.7987,12.0613,7.02652,0.0,7.02652,0,
19204,ddHlZ,23.4746,17.244,0.373994,0.0,0.373994,0,
19204,ddHlZ,23.4746,17.244,0.373994,0.0,0.373994,0,
19200,xcPtg,24.2265,16.2606,16.3236,0.0,16.3236,0,
19200,xcPtg,24.2265,16.2606,16.3236,0.0,16.3236,0,
19199,KTPpZ,20.9297,16.9929,0.305892,0.0,0.305892,0,
19198,fhjRm,20.8858,13.6501,17.2387,0.0,17.2387,0,
19197,huZpj,20.479,16.6458,9.25891,0.0,9.25891,0,
19195,VRVAY,20.231,13.811,3.3146,0.0,3.3146,0,
19193,DFzfD,25.9048,13.5479,7.09054,0.0,7.09054,0,
19193,DFzfD,25.9048,13.5479,7.09054,0.0,7.09054,0,
19193,DFzfD,25.9048,13.5479,7.09054,0.0,7.09054,0,
19192,gCOMU,19.732,12.3223,8.35591,0.0,8.35591,0,
19190,edDUB,21.1032,13.8173,0.956941,0.0,0.956941,0,
19189,aXyXG,20.1662,13.6393,2.03261,0.0,2.03261,0,
19188,hmOLC,21.3422,15.3092,11.4408,0.0,11.4408,0,
19187,EmueH,23.3675,12.0565,18.8159,0.0,18.8159,0,
19186,tdJiF,18.8966,12.323,17.1344,0.0,17.1344,0,
19185,Kjfgx,16.4522,16.9164,15.4137,0.0,15.4137,0,
19183,jJxPx,24.8358,12.411,12.0934,0.0,12.0934,0,
19183,jJxPx,24.8358,12.411,12.0934,0.0,12.0934,0,
19182,DfmLq,24.7932,17.3565,5.03675,0.0,5.03675,0,
19182,DfmLq,24.7932,17.3565,5.03675,0.0,5.03675,0,
19182,DfmLq,24.7932,17.3565,5.03675,0.0,5.03675,0,
19177,dWRJQ,24.0996,12.5489,14.9691,0.0,14.9691,0,
19177,dWRJQ,24.0996,12.5489,14.9691,0.0,14.9691,0,
19176,FqbTX,22.0364,14.6566,17.0244,0.0,17.0244,0,
19175,sGENF,16.8199,16.4418,16.1393,0.0,16.1393,0,
19174,XPqAP,25.8313,13.5795,1.23468,0.0,1.23468,0,
19174,XPqAP,25.8313,13.5795,1.23468,0.0,1.23468,0,
19174,XPqAP,25.8313,13.5795,1.23468,0.0,1.23468,0,
19173,Rmppz,25.3909,13.7683,0.585743,0.0,0.585743,0,
19173,Rmppz,25.3909,13.7683,0.585743,0.0,0.585743,0,
19173,Rmppz,25.3909,13.7683,0.585743,0.0,0.585743,0,
19171,zzTZx,17.8389,17.599,8.66752,0.0,8.66752,0,
19169,MDESa,24.0956,12.4849,1.90558,0.0,1.90558,0,
19169,MDESa,24.0956,12.4849,1.90558,0.0,1.90558,0,
19168,FhJbq,25.4602,15.8211,15.577,0.0,15.577,0,
19168,FhJbq,25.4602,15.8211,15.577,0.0,15.577,0,
19167,xqbrO,21.4007,13.6842,7.65533,0.0,7.65533,0,
19166,cRHop,15.774,17.163,2.44769,0.0,2.44769,0,
19165,pbwOH,24.0066,16.4394,10.0472,0.0,10.0472,0,
19165,pbwOH,24.0066,16.4394,10.0472,0.0,10.0472,0,
19162,AucwV,23.6332,14.2684,19.811,0.0,19.811,0,
19162,AucwV,23.6332,14.2684,19.811,0.0,19.811,0,
19161,xbEcE,19.9931,13.1567,5.71282,0.0,5.71282,0,
19158,TUadR,22.7045,17.656,14.5811,0.0,14.5811,0,
19158,TUadR,22.7045,17.656,14.5811,0.0,14.5811,0,
19155,rXqZj,19.8282,13.8443,5.24543,0.0,5.24543,0,
19154,DpiaQ,22.7411,16.8809,17.614,0.0,17.614,0,
19154,DpiaQ,22.7411,16.8809,17.614,0.0,17.614,0,
19153,fyFkW,17.4112,16.8534,11.8977,0.0,11.8977,0,
